type,name,price,images,discount
Whisky,Arran 17 Years,87823,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_ARRAN1700_1.jpg?1713961086""]",0
Whisky,Ezra Brooks,2390,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_EZRAB0BO0_1.jpg,q1713959756.pagespeed.ic.nH1BqHvlg0.jpg""]",1400
Whisky,Hwayo X. Premium,54434,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_HWAYO0XP0_1.jpg?1713958529""]",0
Whisky,Glen Breton 14 Years,94222,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_GBRET1400_1.jpg?1713957768""]",0
Whisky,Bushmills American Oak Cask Finish,1999,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_BUSHM0AO0_1.jpg,q1713958579.pagespeed.ic.7sO20RvPkz.jpg""]",0
Whisky,Blair Athol Un-Chillfiltered Collection 11 Years 2011/2023,15555,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_BLATH11SI_1.jpg,q1713959099.pagespeed.ic.uZUm5jalud.jpg""]",5200
Whisky,Mannochmore 'Whisky.de exclusive' 10 Years 2012/2023,23124,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_MANNO12S2_1.jpg,q1713959742.pagespeed.ic._tv2gcq9hP.jpg""]",13744
Rum,Rhum J.M Fumee Volcanique 2023,50620,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_XRRHUMJ0FV0_1.jpg,q1717600709.pagespeed.ic.wQ9Vq2sawF.jpg""]",2535
Spirits,Tequila La Cofradia Silver,37973,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_XTCOFRA0BL0_1.jpg?1713957850""]",3320
Spirits,Herradura Tequila Reposado,10308,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_XTHERRA0RE0_1.jpg,q1713959306.pagespeed.ic.WYdhvZwREx.jpg""]",4230
Gin,Malfy Gin con Arancia,72577,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_XGMALFYAR_1.jpg?1713957382""]",0
Whisky,Ardnamurchan AD/08.23:02,5190,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_ARDNA0422_B2_1.jpg,q1713959945.pagespeed.ic.MAKhtVHA8f.jpg""]",0
Whisky,Rebel Single Barrel 10 Years,77227,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_REBEL10KB_1.jpg?1721823774""]",0
Whisky,Benriach The Original Ten 10 Years,3490,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_BRIAC1000_D2_1.jpg?1713959523""]",0
Whisky,Linkwood (Lady Macduff) - The Thanes - Macbeth Collection Act One 31 Years 1992/2023,65755,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_LINKW92MC_1.jpg,q1713957689.pagespeed.ic.ozJxoB_QHK.jpg""]",0
Gin,Mermaid Gin 1 litre,18518,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_XGMERMA01L_1.png,q1724684663.pagespeed.ic.yjHkKURP5j.png""]",550
Spirits,Butterscotch Golden Caramel Irish Whiskey Liqueur,39475,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_BUTTE0IR0_1.jpg,q1713960218.pagespeed.ic.Cza2bqHi74.jpg""]",0
Whisky,Yellowstone Select Bourbon,4990,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_YELLO0SE0_1.jpg,q1714488082.pagespeed.ic.WWCWS_vjG3.jpg""]",0
Rum,Botucal Rum - Selección de Familia,78590,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_XRBOTUC0SDF_1.jpg,q1713958102.pagespeed.ic.oUiURWndDW.jpg""]",0
Whisky,Kilkerran Heavily Peated Batch 10,26356,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_KILKE0HP10_1.jpg,q1718367676.pagespeed.ic.pnF32vqeOG.jpg""]",0
Rum,Miniature Assortment Plantation Rum Experience Pack,68314,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_MINISOXRPLAN_1.jpg?1713958700""]",0
Rum,Botucal Reserva Exclusiva Rum with glass,7560,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_XRBOTUC0REG_1.jpg,q1714634321.pagespeed.ic.3l5jD0RPh3.jpg""]",221
Whisky,Craigellachie Oloroso Cask Finish 14 Years 2008/2022,26571,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_CRAIG08M2_1.jpg?1713960499""]",8443
Rum,Rum Nation Peruano Rum 8 Years,13219,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_XRRUMNA08PE_1.jpg,q1713961041.pagespeed.ic.i5WIL7ECbH.jpg""]",2810
Rum,Santa Teresa 1796 Speyside Cask Rum,9979,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_XRSANTA0SP0_1.jpg,q1717741352.pagespeed.ic.LgtBVqRbH0.jpg""]",0
Rum,Zafra Master Series Limited Edition Rum 30 Years 2016,39209,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_XRZAFRA3000_1.jpg?1713961779""]",0
Rum,Old Man Rum Project One - Caribbean Spirit Rum Spirit,77779,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_XROLDMAP1CS_1.jpg?1713958162""]",0
Whisky,Paul John Christmas Edition 2024,31089,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_PJOHNCE24_1.png?1728049030""]",7313
Gin,Citadelle Gin Rouge,32127,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_XGCITADRO_1.jpg?1717748504""]",955
Rum,Saint James Rhum 12 Years,66258,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_XRSTJAM1200_1.jpg?1713961237""]",5705
Rum,Ron Maja 12 Years,35506,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_XRMAJA01200_1.jpg,q1713957766.pagespeed.ic.yrk6rxf3Hg.jpg""]",684
Whisky,Tamdhu Cigar Malt III,6119,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_TAMDH0CM3_1.jpg,q1713958769.pagespeed.ic.LDTiLcoTnN.jpg""]",0
Rum,Depaz Rhum VSOP 7 Years,32874,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_XRDEPAZVSOP_1.jpg,q1713961244.pagespeed.ic.u5hGcZviWJ.jpg""]",0
Whisky,Blanton's Gold,12850,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_BLANTGOLD_1.jpg,q1713965496.pagespeed.ic.g5CfAe5L-i.jpg""]",5949
Whisky,Edradour 'Whisky.de exclusive' 9 Years 2014/2024,7690,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_EDRAD14S2_1.jpg,q1719580677.pagespeed.ic.FVaVSVXQAs.jpg""]",800
Whisky,Ballechin Oloroso Cask #4 2002/2009,13760,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_BALLE0OC0_1.jpg,q1713959448.pagespeed.ic.N99gKAQGle.jpg""]",935
Rum,Gold of Mauritius Black 48 Edition Rum,5395,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_XRGOLDMB48E_1.jpg?1715354444""]",8438
Whisky,Ondjaba Gravino,7490,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_ONDJA0GR0_1.jpg,q1713957360.pagespeed.ic.ixA6cakT94.jpg""]",16390
Whisky,Old Pulteney Single Cask 16 Years 2006/2023,10208,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_OLDPU16SC_1.jpg,q1713959553.pagespeed.ic.RgF13wuV58.jpg""]",12401
Whisky,Connemara Original with tumbler,3290,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_CONNE001G_1.jpg?1729511797""]",14143
Whisky,Seven Seals The Age of Leo PX Finish,4990,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_SEVEN0PLE0_1.jpg?1713960631""]",9860
Gin,The Drunken Horse Gin,4479,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_XGDRUNK0000_1.jpg,q1713958804.pagespeed.ic.WO2tzxkOHm.jpg""]",4535
Whisky,Glenallachie Moscatel Wood Finish 12 Years,4401,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_GALLA12MO_1.jpg?1713958235""]",17471
Whisky,Very Old Barton 100 Proof Bourbon,33332,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_BARTO0000_1.jpg?1715282354""]",4609
Whisky,Glentauchers St. Julien Wine Cask Benchmark 9 Years 2014/2024,31223,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_GTAUC09MD_1.jpg?1718611142""]",9728
Whisky,West Cork Maritime Release - Sherry Cask,3490,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_WESTC0MRS_1.jpg,q1713958988.pagespeed.ic.qd8i9HIeCR.jpg""]",23698
Whisky,Aberlour Double Cask 14 Years,5990,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_ABERL14DC_1.jpg,q1713957920.pagespeed.ic.W01C4DIxZ-.jpg""]",0
Whisky,Bunnahabhain Calvados Cask Finish Fèis Ìle 2022 1998/2022,18048,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_BUNNA99CA_1.jpg,q1713958701.pagespeed.ic.rLaXeuS4_c.jpg""]",5398
Whisky,Glen Turner Master Reserve 12 Years,2590,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_GTURN12MR_1.jpg,q1722489997.pagespeed.ic.Gah4vcuiA6.jpg""]",35901
Whisky,Starward 100 Proof,4697,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_STARW100P_1.jpg,q1716560484.pagespeed.ic.kMtLe2rsGx.jpg""]",9084
Whisky,Redbreast Cask Strength 12 Years 2023,7990,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_REDBR12C8_1.jpg,q1713958409.pagespeed.ic.mifib37lm0.jpg""]",500
Whisky,Paul John Brilliance,4290,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_PJOHN00BR_1.jpg,q1713958848.pagespeed.ic.sYAkSDRGCE.jpg""]",500
Whisky,Michter's Single Barrel Rye,5490,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_MICHTERS0_1.jpg,q1713957791.pagespeed.ic.ABgziuR5SZ.jpg""]",5830
Spirits,Grands Voyageurs Canadian Maple Whisky Liqueur,49755,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_GVOYALIMA_1.jpg,q1729779413.pagespeed.ic.VWF7CLeP1U.jpg""]",5240
Gin,"Generous Gin Azur - Elderberry, Basil & Violet",21090,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_XGGENER0AZ0_1.jpg?1713957416""]",6519
Whisky,Bunnahabhain An Cladach,5690,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_BUNNA00CL_1.jpg?1726656326""]",200
Rum,Kirk & Sweeney Gran Reserva Superior Rum,87368,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_XRKIRKS0GRS_1.jpg,q1713957529.pagespeed.ic.BtGyf4BKjp.jpg""]",3040
Rum,La Favorite Rhum Agricole Vieux Coeur de Canne 4 Years,42300,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_XRLAFAV04AG_1.jpg?1713958914""]",28425
Rum,Don Papa Gayuma Rum,54984,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_XRDPAPA0GA0_1.jpg?1729860869""]",16795
Rum,Mezan Belize Rum 10 Years 2008/2021,19984,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_XRMEZAN10BE_1.jpg?1713978848""]",2386
Whisky,Blackened - Metallica Whiskey,8990,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_BLACK0000_1.jpg,q1713961762.pagespeed.ic.i84UCNUAWO.jpg""]",0
Rum,Dictador Rum with glass 10 Years,95579,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_XRDICTA10G1_1.jpg,q1713958840.pagespeed.ic.bkV8YCwhEJ.jpg""]",5600
Whisky,Glengoyne with glass 12 Years,4690,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_GGOYN12G2_1.jpg?1713957803""]",400
Whisky,Fettercairn - 4th Release 16 Years 2023,83569,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_FETTE1603_1.jpg,q1713959630.pagespeed.ic.XUPmEdEEje.jpg""]",0
Whisky,The Singleton of Glendullan Select House Tully - Game of Thrones,9890,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_GDULL0SEG_1.jpg?1713957863""]",0
Whisky,Cardhu (B-Ware) 15 Years,93520,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_CARDH1500_B_1.jpg?1720681467""]",7968
Whisky,Ailsa Bay - Sweet Smoke with Glass,6790,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_AILSA00G2_1.jpg,q1713958081.pagespeed.ic.xQ0ooOsKaV.jpg""]",800
Whisky,Midleton Very Rare 2023,97271,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_MIDLE0VR0_23_1.jpg?1713960033""]",0
Gin,Loch Lomond 12 Years,38993,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_LOCHL1202_D2_1.jpg,q1713958786.pagespeed.ic.P01y1873lE.jpg""]",6758
Whisky,Glenallachie The Octave 'Whisky.de exclusive' 15 Years 2008/2023,50848,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_GALLA08D4_1.jpg?1713958086""]",29581
Whisky,Rebel 100,3290,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_REBEL100P_1.jpg?1713957769""]",500
Gin,Tomatin Cù Bòcan Creation #6,81156,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_TOMATCBCR6_1.jpg?1716983892""]",7546
Whisky,Mull's Finest Pedro Ximénez Sherry Barriques & Tawny Port 9 Years 2014/2024,28907,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_MULLS14M3_1.jpg,q1717424694.pagespeed.ic.uzGH0K8OWo.jpg""]",0
Whisky,Balvenie PX Cask (B-Goods) 18 Years,31242,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_BALVE18PX_B_1.jpg?1728993764""]",11033
Rum,Bellamy's Reserve Jamaica Pot Still Rum,71915,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_XRBELLA0PS0_1.jpg,q1713958624.pagespeed.ic.iaLp5FYz9E.jpg""]",0
Whisky,Thy Single Malt 2024,85052,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_THY000000_1.jpg,q1714486647.pagespeed.ic.S9-t3Sg0jB.jpg""]",1780
Whisky,Emperor's Way Otto I. (the child) 2016/2024,81142,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_EMPER0OT0_1.jpg?1719829611""]",0
Whisky,Tomintoul Small Batch Cognac Cask Finish,92535,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_TOMIN0CC0_1.jpg?1713961642""]",0
Whisky,"Glenfarclas 105 - 0,7 litre",55644,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_GFARC1050_1.png,q1728112738.pagespeed.ic.T9AeIVFYJc.png""]",0
Whisky,Black Bottle The Alchemy Series #4 Smoke & Dagger,79550,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_BLACBO0SD_1.jpg?1713958181""]",0
Whisky,Glen Moray Sherry Cask Finish,2290,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_GMORY0SH0_1.jpg,q1713957218.pagespeed.ic.DWOZh4fLtE.jpg""]",2700
Rum,Millonario 15 Reserva Especial,57983,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_XRMILLO15RE_1.jpg,q1713958557.pagespeed.ic.x0oZKqgxOz.jpg""]",0
Whisky,Scapa Skiren,84184,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_SCAPA0SK0_1.jpg,q1713957270.pagespeed.ic.CZbijPHKCH.jpg""]",0
Whisky,Longmorn 18 Years,12850,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_LONGM1800_1.jpg,q1727858879.pagespeed.ic.7fwDjkOpq1.jpg""]",14285
Whisky,St. Kilian Signature Edition 'Nine 2018/2021,4490,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_STKIL0ED9_1.jpg,q1713957367.pagespeed.ic.8OrL3ChmyJ.jpg""]",0
Whisky,Bushmills Steamship Sherry Cask,6490,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_BUSHM0STS_1.jpg,q1713986908.pagespeed.ic.mwab21hqsB.jpg""]",0
Whisky,"Glenfarclas 0,2 litre 12 Years",11987,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_GFARC1202_1.jpg,q1713961630.pagespeed.ic.kXu7eIeBKZ.jpg""]",0
Whisky,Stauning Rye Sherry Cask Finish - Limited Edition,52976,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_STAUN0RS0_1.jpg,q1717680271.pagespeed.ic.DDGrhSAfTn.jpg""]",0
Whisky,Ardbeg Auriverdes 2014,50741,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_ARDBEAURI_1.jpg,q1713957719.pagespeed.ic.VFLWMqJut6.jpg""]",0
Rum,Hampden Estate Pure Single Jamaican Rum with 2 Tumblers 8 Years,38850,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_XRHAMPD08EG_1.jpg,q1713959015.pagespeed.ic.bs2MfuHMDE.jpg""]",25015
Gin,Barra Atlantic Gin,54305,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_XGBARRA00_1.jpg,q1713959988.pagespeed.ic.8L9yb6Jk6T.jpg""]",14030
Rum,Barceló Imperial 40 Aniversario Rum,17741,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_XRBARCEPB40_1.jpg,q1713958981.pagespeed.ic.bAuNadjS9Q.jpg""]",4474
Whisky,Glenburgie Distillery Labels 21 Years,6217,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_GBURG21G2_1.jpg,q1713958475.pagespeed.ic.kQQpPHoTFv.jpg""]",21854
Whisky,Macallan Speymalt 1968/2010,16106,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_MACAL68GM_1.jpg,q1713970092.pagespeed.ic.3VUHAQArAE.jpg""]",3212
Whisky,Ezra Brooks Rye,7351,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_EZRAB0RY0_1.jpg,q1727272196.pagespeed.ic.e5g4GcYeBq.jpg""]",336
Whisky,Wolfburn Longskip,4790,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_WOLFB0LA2_1.jpg?1713958271""]",0
Whisky,Kilchoman Bourbon Single Cask - Uniquely Islay An Samhradh 2015/2023,42194,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_KILCHUBO1_1.jpg,q1713958528.pagespeed.ic.p1_RN2Y2pM.jpg""]",0
Whisky,Suntory Hibiki 30 Years,20709,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_SUNTOHI30_1.jpg?1713957176""]",12697
Rum,Chairman's Reserve Cuvée 1931 2017,32389,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_XRCHAIR0CU0_1.jpg,q1713961964.pagespeed.ic.zx_ybb5GSF.jpg""]",2863
Whisky,An Iconic Speyside Single Malt 12 Years 2011/2024,92105,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_AICON11D2_1.jpg,q1719827306.pagespeed.ic.Xd6TDYni4f.jpg""]",0
Whisky,Dailuaine Cask No. 317666 10 Years 2013/2023,35798,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_DAILU10OR_1.jpg?1713959724""]",9937
Rum,The Demon's Share Old Rodrigo's Reserve Rum Spirit 9 Years,40555,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_XRDEMON09RR_1.jpg,q1726849118.pagespeed.ic.wGc77GvrvY.jpg""]",0
Whisky,Wild Whisky Blackforest Sherry Cask 8 Years,3990,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_WILDW0BF0_D2_1.jpg,q1713957359.pagespeed.ic.GjiGHGwJH6.jpg""]",1700
Whisky,Rebel Yell Straight Rye Whiskey,12424,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_REBEL0RY70_1.jpg,q1730108630.pagespeed.ic.TrqUUkAzMK.jpg""]",0
Whisky,Macaloney's Cath Nah Aven - Signature Selection 2024,6990,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_MACAC0CNH_1.jpg,q1714134621.pagespeed.ic.oJRvRHloKC.jpg""]",1645
